"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Pappelallee 56, 10437 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Vegetarian Friendly",,,,,,,,,,,"kontakt@xion-berlin.de","1560","570",,,,,"1560","570",,,,,"1560","570",,,,,"1560","570",,,,,"1560","570",,,,,"1560","570",,,,,"1560","570",,,,,"2153464","false","false","52.54676","13.41824","Cafe Xion - Restaurant Centenario","46","+49 30 44036688","$$ - $$$","6554","3525","#3,029 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2153464-Reviews-Cafe_Xion_Restaurant_Centenario-Berlin.html","https://www.facebook.com/CafeXion/"
"Schoenstr. 1, 13086 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"4209916","false","false","52.55303","13.4496","Eisspatz","10","+49 178 6082117","$$ - $$$","6554","3520","#3,026 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4209916-Reviews-Eisspatz-Berlin.html","http://www.eisspatz.de"
"Kirchstr. 2, 10557 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","420",,,,,"1080","600",,,,,"5970987","false","false","52.52421","13.34921","Maxway Coffee","10","+49 177 6685252","$","6554","3527","#337 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5970987-Reviews-Maxway_Coffee-Berlin.html","http://www.maxwaycoffee.com"
"Kurfuerstenstr. 126, 10785 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly",,,,,,,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"1410","720",,,,,"5517791","false","false","52.502594","13.351176","Sakura Japanisches Restaurant","114","+49 30 23630939","$$ - $$$","6554","3522","#3,027 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5517791-Reviews-Sakura_Japanisches_Restaurant-Berlin.html","http://www.sakura-berlin.de"
"Schlesische Str. 28, 10997 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Cafe","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10521084","false","false","52.49852","13.44714","Cafe Frida","11",,"$","6554","3529","#338 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10521084-Reviews-Cafe_Frida-Berlin.html","https://www.facebook.com/cafefrida28/"
"Waldseeweg 7-9, 13467 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,"info@cafe-zeitgenuss.de",,,,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,"960","540",,,,,,,,,,,"5820663","false","false","52.61934","13.30853","Cafe Zeitgenuss","17","+49 163 5743388","","6554","3528","#3,031 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5820663-Reviews-Cafe_Zeitgenuss-Berlin.html","http://www.cafe-zeitgenuss.de"
"Am Juliusturm 106, 13597 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12511058","false","false","52.53975","13.20591","Eis Da Dalt","8","+49 30 6455242","","6554","3526","#3,030 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12511058-Reviews-Eis_Da_Dalt-Berlin.html","https://www.facebook.com/pages/category/Ice-Cream-Shop/Eis-To-Go-Da-Dalt-875180129162694"
"Gaertnerstr. 13, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10223088","false","false","52.51068","13.46104","macarons de Stephane","10","+49 172 9908133","","6554","3523","#148 of 278 Dessert in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10223088-Reviews-Macarons_de_Stephane-Berlin.html","http://macaronsdestephane.com/"
"Adolf-Martens-Str. 2, 12205 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"5890471","false","false","52.44386","13.293485","Ristorante il Mulino","75","+49 30 8327793","$$ - $$$","6554","3524","#3,028 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5890471-Reviews-Ristorante_il_Mulino-Berlin.html","http://www.il-mulino-berlin.de"
"Teltower Damm 42, 14167 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"post@cabanaroasters.de",,,,,,,"960","450",,,,,"960","450",,,,,"960","450",,,,,"960","450",,,,,"960","450",,,,,,,,,,,"5826391","false","false","52.43022","13.259358","Cabana Coffee Roasters","10","+49 30 25046465","","6554","3521","#336 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5826391-Reviews-Cabana_Coffee_Roasters-Berlin.html","http://www.cabanaroasters.de"
"Danckelmannstr. 49, 14059 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Filipino","Asian","Vegetarian Friendly",,,,,,,,,,,"960","720","1320","1080",,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"7283636","false","false","52.51486","13.290842","Pinoy Philippinische Spezialitaten","46","+49 1577 2561083","$$ - $$$","6554","3530","#3,032 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7283636-Reviews-Pinoy_Philippinische_Spezialitaten-Berlin.html","http://www.pinoyberlin.de"
"Parrisiusstr. 19, 12555 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German",,,,,,,,,,,,"restaurant-sandmann@web.de","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1380","600",,,,,"1320","600",,,,,"5823650","false","false","52.456688","13.58095","Restaurant Sandmann","19","+49 30 65486944","$$ - $$$","6554","3537","#3,038 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5823650-Reviews-Restaurant_Sandmann-Berlin.html","http://www.restaurant-sandmann.de"
"Pichelsdorfer Str. 118 Am Metzerplatz, 13595 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Pizza","Italian","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"1380","660",,,,,"7149850","false","false","52.52535","13.19721","Zamazingo","18","+49 30 54773192","$$ - $$$","6554","3531","#3,033 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7149850-Reviews-Zamazingo-Berlin.html","http://www.facebook.com/zamazingo.berlin/"
"Muthesiusstr. 38 Steglitz, 12163 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly",,,,,,,,,,,"1200","840",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1380","600",,,,,"1380","720",,,,,"1837740","false","false","52.460228","13.317542","Dokmai","24","+49 30 70096185","$$ - $$$","6554","3533","#3,035 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1837740-Reviews-Dokmai-Berlin.html","http://dokmaithai.de/"
"Richard-Wagner-Str. 2, 10585 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food","Turkish",,,,,,,,,,,,"1620","540",,,,,"1620","540",,,,,"1620","540",,,,,"1620","540",,,,,"1620","540",,,,,"1620","540",,,,,"1620","540",,,,,"8580981","false","false","52.51196","13.307563","Crispy Doner","16","+49 163 5108925","$","6554","3538","#3,039 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8580981-Reviews-Crispy_Doner-Berlin.html",
"Schlossstr. 96, 12163 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Cafe","Vegetarian Friendly",,,,,,,,,,,"1140","570",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"7656061","false","false","52.458656","13.322482","Confiserie Reichert","36",,"$$ - $$$","6554","3536","#339 of 664 Coffee & Tea in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7656061-Reviews-Confiserie_Reichert-Berlin.html","http://www.confiserie-reichert.com"
"Arminiusstr. 2 - 4 ab 20 Uhr Bugenhagenstr. 19, 10551 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Peruvian","Latin","Vegetarian Friendly","Gluten Free Options","Vegan Options",,,,,,,,"Cebiche.eu@gmail.com",,,,,,,,,,,,,,,,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","750",,,,,"10132538","false","false","52.5279","13.33871","Naninka","39","+49 1578 4286610","$$ - $$$","6554","3534","#3,036 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10132538-Reviews-Naninka-Berlin.html","http://cebiche-berlin.de/"
"Frita-Reuter Str. 13, 10827 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,"1140","600",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"11947728","false","false","52.48084","13.34998","Cafe de enrico","11","+49 30 24337024","","6554","3539","#340 of 664 Coffee & Tea in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d11947728-Reviews-Cafe_de_enrico-Berlin.html","http://Www.cafe-enrico.de"
"Gartenstr. 102 Berlin-Mitte, 10115 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Diner",,,,,,,,,,,"info@vinothek-berlin.de",,,,,,,,,,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"1200","720",,,,,"8372037","false","false","52.53031","13.391396","Vinothek Berlin Weinhandel and Weinbar","16","+49 30 28886460","$$ - $$$","6554","3535","#3,037 of 6,243 Restaurants in Berlin","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8372037-Reviews-Vinothek_Berlin_Weinhandel_and_Weinbar-Berlin.html","http://m.facebook.com/pg/vinothekberlin"
"Goltzstrasse 32, 10781 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","Contemporary",,,,,,,,,,,"jw@jutar.de","900","600",,,,,,,,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"900","600","1440","1080",,,"17571917","false","false","52.49466","13.353776","Bonvivant Cocktail Bistro","15","+49 176 61722602","$$ - $$$","6554","3532","#3,034 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17571917-Reviews-Bonvivant_Cocktail_Bistro-Berlin.html","http://www.bonvivant.berlin"
"Motzstr. 54, 10777 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"2703640","false","false","52.49626","13.34299","Donath & Roch Bistro","12","+49 30 75567794","$$ - $$$","6554","3540","#3,040 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d2703640-Reviews-Donath_Roch_Bistro-Berlin.html","http://donathroch.de"
"Im Marienpark 23, 12107 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","European","British","Gastropub","Bar","Vegetarian Friendly",,,,,,,"dogtapberlin@brewdog.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18147720","false","false","52.438","13.368011","DogTap","30","+49 30 212343100","$$ - $$$","6554","3544","#3,044 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d18147720-Reviews-DogTap-Berlin.html","http://www.brewdog.com"
"Wilmersdorfer Strasse 115-118 115-118, 10627 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Fast Food","Vegetarian Friendly",,,,,,,,,,"info@jim-block.de","1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"10039711","false","false","52.507378","13.306777","Jim Block Wilmersdorfer","23","+49 30 36412050","$","6554","3546","#3,046 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10039711-Reviews-Jim_Block_Wilmersdorfer-Berlin.html","http://www.jim-block.de"
"Hohenzollerndamm 47a, 10713 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","German",,,,,,,,,,,,"1080","480",,,,,"1080","330",,,,,"1080","330",,,,,"1080","330",,,,,"1080","330",,,,,"1080","330",,,,,"720","420",,,,,"7317933","false","false","52.48868","13.301416","Conditorei Jebens","13","+49 30 8731621","$$ - $$$","6554","3547","#341 of 664 Coffee & Tea in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d7317933-Reviews-Conditorei_Jebens-Berlin.html","http://www.conditorei-jebens.de/"
"Simon-Dach-Str. 39 Corner Krossener Str., 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19327260","false","false","52.51091","13.456924","Il Trio","11","+49 30 23497238","$$ - $$$","6554","3542","#3,042 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d19327260-Reviews-Il_Trio-Berlin.html","http://www.il-trio-berlin.de/"
"Choriner Str. 35, 10435 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Korean","Asian","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10445164","false","false","52.536533","13.410303","Chilees","22","+49 30 120760982","$$ - $$$","6554","3549","#3,047 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10445164-Reviews-Chilees-Berlin.html","http://www.facebook.com/ChileesBerlin"
"Johannisstr. 2, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,"1080","720",,,,,,,,,,,"715406","false","false","52.52433","13.38982","Kalkscheune","31","+49 30 28390065","$$ - $$$","6554","3545","#3,045 of 6,243 Restaurants in Berlin","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d715406-Reviews-Kalkscheune-Berlin.html","http://www.kalkscheune.de"
"Eulerstr. 9A, 13357 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek","Cafe","International",,,,,,,,,,"senoritaploff@gmail.com","1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"1080","600",,,,,"13149784","false","false","52.553993","13.391906","Cafe Senorita Ploff","12","+49 176 80657701","$","6554","3541","#3,041 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13149784-Reviews-Cafe_Senorita_Ploff-Berlin.html",
"Seelingstrasse 32, 14059 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12842767","false","false","52.51556","13.29199","Roestwerk Kaffeeroesterei","11","+49 30 37447472","$$ - $$$","6554","3548","#149 of 278 Dessert in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12842767-Reviews-Roestwerk_Kaffeeroesterei-Berlin.html","https://www.facebook.com/ROESTWERKberlin/"
"Niederbarnimstr. 13, 10247 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14041250","false","false","52.51316","13.45791","Pizza Papa Pane","23","+49 30 22600222","$$ - $$$","6554","3543","#3,043 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d14041250-Reviews-Pizza_Papa_Pane-Berlin.html","https://www.facebook.com/pages/category/Pizza-Place/Pizza-pap%C3%A0-pane-di-Sorrento-846143132227706/"
"Leonhardtstr. 15, 14057 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"5617243","false","false","52.50555","13.29558","Dong Lei Schon","1","+49 30 3238715","","6554","6157","#5,278 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5617243-Reviews-Dong_Lei_Schon-Berlin.html",
"Pestalozzistr. 28, 10627 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","German","Asian",,,,,,,,,,"info@lamis-cupandgo.de","1200","840",,,,,"1200","780",,,,,"1200","780",,,,,"1200","780",,,,,"1200","780",,,,,"1200","780",,,,,"1200","780",,,,,"18940805","false","false","52.50801","13.30814","Lami's cup and go","1","+49 30 28046288","$","6554","6154","#5,276 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d18940805-Reviews-Lami_s_cup_and_go-Berlin.html","http://www.lamis-cupandgo.de/"
"Johannisthaler Chaussee 300, 12351 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Thai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5523143","false","false","52.43094","13.45629","Thai Nippon Bar","1","+49 30 60257660","","6554","6148","#5,271 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5523143-Reviews-Thai_Nippon_Bar-Berlin.html",
"Franz-Jacob-Strasse 2A WGZ Storkower Bogen Center-Management, 10369 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Thai",,,,,,,,,,,"solabistro@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10357129","false","false","52.52492","13.46593","Son La Bistro","2","+49 30 97995372","","6554","6150","#5,273 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d10357129-Reviews-Son_La_Bistro-Berlin.html","https://www.facebook.com/SonLaBistro/?comment_id=Y29tbWVudDo5ODE3NjM2Nzg1NzQxNjhfOTgzMDk0ODgxNzc0Mzgx"
"Carl-Schurz-Str. 20 Karstadt, 3.OG, 13597 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,,,,,,,,"1200","570",,,,,"1200","570",,,,,"1200","570",,,,,"1200","570",,,,,"1200","570",,,,,"1110","570",,,,,"12929842","false","false","52.53627","13.20224","LeBuffet","1","+49 30 33092197","$","6554","6149","#5,272 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d12929842-Reviews-LeBuffet-Berlin.html","http://www.karstadt.de/on/demandware.store/Sites-Karstadt-Site/de/Stores-Details?StoreID=001355"
"Karl-Marx-Str. 241, 12057 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"960","570",,,,,"1425","570",,,,,"1425","570",,,,,"1425","570",,,,,"1425","570",,,,,"1425","570",,,,,"1425","570",,,,,"15236646","false","false","52.46753","13.44222","Lahn-Eck","1","+49 30 6851001","","6554","6156","#5,277 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d15236646-Reviews-Lahn_Eck-Berlin.html","http://m.facebook.com/pages/Lahneck/341846419164789"
"Mittelstr. 51 - 53, 10117 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17424303","false","false","52.51786","13.38779","Telefonica Basecamp Cafe","1",,"","6554","6155","#603 of 664 Coffee & Tea in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d17424303-Reviews-Telefonica_Basecamp_Cafe-Berlin.html","https://basecamp.telefonica.de/cafe/"
"Kaiserin-Augusta-Allee 92, 10589 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"5522258","false","false","52.52556","13.31133","Pizza Max","2","+49 30 3447078","","6554","6152","#5,275 of 6,243 Restaurants in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d5522258-Reviews-Pizza_Max-Berlin.html","https://www.pizzamax.de/"
"Heidenfeldstr. 11, 10249 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Bar","Cafe","Pub",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13437533","false","false","52.52596","13.45132","Das Kaleidoskop","2",,"","6554","6153","#602 of 664 Coffee & Tea in Berlin","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d13437533-Reviews-Das_Kaleidoskop-Berlin.html","https://www.facebook.com/cafedaskaleidoskop/"
"Akazienstr. 5, 10823 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1342366","false","false","52.48703","13.35532","Moghul","21","+49 30 7843176","$$ - $$$","6554","3009","#2,581 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1342366-Reviews-Moghul-Berlin.html","http://moghulberlin.de/"
"Hermann-Blankenstein-Str. 48, 10249 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Mediterranean",,,,,,,,,,,"info@frischeparadies.de",,,,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1080","480",,,,,"4746142","false","false","52.52167","13.46891","Frische Paradies","19","+49 30 390815131","$$ - $$$","6554","3005","#2,577 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4746142-Reviews-Frische_Paradies-Berlin.html","http://www.frischeparadies.de"
"Simon-Dach-Str. 11, 10245 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8697339","false","false","52.510468","13.456842","Yogi-Snack","46","+49 30 29004838","$$ - $$$","6554","3008","#2,580 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d8697339-Reviews-Yogi_Snack-Berlin.html","https://www.facebook.com/yogisnack"
"Karl-Marx-Allee 115, 10243 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","Vegetarian Friendly",,,,,,,,,,,"reservierungsservice.resmio@acapulco-berlin.de","1425","660",,,,,"1425","960",,,,,"1425","960",,,,,"1425","960",,,,,"1425","960",,,,,"1425","960",,,,,"1425","660",,,,,"1343190","false","false","52.517124","13.446718","Acapulco","61","+49 30 42020509","$$ - $$$","6554","3002","#2,574 of 6,243 Restaurants in Berlin","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d1343190-Reviews-Acapulco-Berlin.html","http://www.acapulco-berlin.de"
"Guentzelstr. 19, 10717 Berlin Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly",,,,,,,,,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"1440","720",,,,,"4414591","false","false","52.49136","13.326","Samrat Indisches Restaurant & Cafe","20","+49 30 8616754","$$ - $$$","6554","3001","#2,573 of 6,243 Restaurants in Berlin","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187323-d4414591-Reviews-Samrat_Indisches_Restaurant_Cafe-Berlin.html","http://restaurant-samrat.de/"
