"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Neustaedter Neuer Weg 20 Ecke Wolfgangsweg, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,,"1020","660",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","510",,,,,"1140","570",,,,,"12316236","false","false","53.54488","9.978097","Die Herren Kostlich","32","+49 40 30736982","$$ - $$$","3226","913","#58 of 252 Coffee & Tea in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12316236-Reviews-Die_Herren_Kostlich-Hamburg.html","https://www.facebook.com/heimatherd.hamburg/"
"Reimarusstr. 4, 20459 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Mediterranean","European","Spanish","Portuguese","Vegetarian Friendly",,,,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1440","720",,,,,"1440","720",,,,,"2718672","false","false","53.54596","9.974951","Taparia O Pescador","108","+49 40 80007062","$$ - $$$","3226","911","#834 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2718672-Reviews-Taparia_O_Pescador-Hamburg.html","https://www.facebook.com/pages/category/Restaurant/Taparia-Pescador-269142736490674/"
"Elbchaussee 94, 22763 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"info@il-gambero.com","1320","720",,,,,,,,,,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"900","720","1380","1080",,,"1380","1080",,,,,"9978631","false","false","53.546295","9.922241","Il Gambero","24","+49 40 38079985","$$ - $$$","3226","915","#837 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d9978631-Reviews-Il_Gambero-Hamburg.html","http://il-gambero.com/"
"Eppendorfer Baum 38, 20249 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12793624","false","false","53.543545","9.987972","Speicherstadt Kafferoesterei","35","+49 40 537998580","$$ - $$$","3226","916","#59 of 252 Coffee & Tea in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12793624-Reviews-Speicherstadt_Kafferoesterei-Hamburg.html","http://www.speicherstadt-kaffee.de"
"Eppendorfer Weg 161, 20253 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Gastropub","European","Central European",,,,,,,,"Leibgericht@GMX.de",,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","1020",,,,,"16783783","false","false","53.57915","9.96514","Leibgericht","14","+49 40 65040550","$$ - $$$","3226","912","#835 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d16783783-Reviews-Leibgericht-Hamburg.html","https://www.leibgericht.hamburg/"
"Lange Reihe 41, 20099 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1969471","false","false","53.55695","10.010614","Bottega Italia","73","+49 40 28803903","$$ - $$$","3226","917","#838 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1969471-Reviews-Bottega_Italia-Hamburg.html","https://www.facebook.com/pages/category/Italian-Restaurant/Bottega-Italia-151011604938341/"
"Tarpen 40, 22419 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Seafood","Mediterranean","Sushi","Central European","European","Vegetarian Friendly",,,,,,"1320","720",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"1320","720",,,,,"2236049","false","false","53.66557","9.994601","Marlin","146","+49 40 30850040","$$ - $$$","3226","914","#836 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2236049-Reviews-Marlin-Hamburg.html","http://www.marlin-restaurant.de"
"Paul-Dessau-Str. 2, 22761 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","German",,,,,,,,,,"info@speisebar.com","780","390",,,,,"660","390","1320","720",,,"660","390","1320","720",,,"660","390","1320","720",,,"660","390","1320","720",,,"660","390","1320","720",,,"1320","390",,,,,"17185923","false","false","53.56329","9.91587","Speisebar","2","+49 40 855071616","$$ - $$$","3226","2346","#2,090 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17185923-Reviews-Speisebar-Hamburg.html","http://www.25hours-hotels.com/restaurants-bars/hamburg/speisebar"
"Alsterdorfer Str. 90, 22299 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"5513995","false","false","53.59989","9.99686","Alster-Grilleck","3","+49 40 52901007","","3226","2347","#2,091 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5513995-Reviews-Alster_Grilleck-Hamburg.html","http://www.alster-grilleck.de/"
"Washingtonallee 111, 22111 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mexican","American","Fast Food","International",,,,,,,,"info@imbeef.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17445909","false","false","53.54304","10.09595","#imBeef","5","+49 40 22698738","","3226","2348","#2,092 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17445909-Reviews-ImBeef-Hamburg.html","http://www.imbeef.de"
"Friesenweg 4 Haus 20, 22763 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,"info@elbdeli.de",,,,,,,"870","570",,,,,"870","570",,,,,"870","570",,,,,"870","570",,,,,"870","570",,,,,,,,,,,"11962056","false","false","53.557755","9.909387","Elbdeli","5","+49 40 23898181","$$ - $$$","3226","2353","#2,097 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d11962056-Reviews-Elbdeli-Hamburg.html","http://www.elbdeli.de"
"Barsbuetteler Str. 43, 22043 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German",,,,,,,,,,,,"1380","1020",,,,,"840","720","1380","1020",,,"840","720","1380","1020",,,"840","720","1380","1020",,,"840","720","1380","1020",,,"840","720","1380","1020",,,"1380","1020",,,,,"1039281","false","false","53.57069","10.14337","Zum Osterreicher","10","+49 40 6545362","$$ - $$$","3226","2350","#2,094 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1039281-Reviews-Zum_Osterreicher-Hamburg.html","http://zum-oesterreicher.de"
"Stellinger Weg 9, 20255 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar","Pub",,,,,,,,,,"info@mrape.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10373055","false","false","53.57776","9.95126","Mr. Ape","9","+49 40 30729292","","3226","2344","#40 of 58 Bars & Pubs in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10373055-Reviews-Mr_Ape-Hamburg.html","https://www.facebook.com/MrApeBar/"
"Gartnerstrasse. 54, 20253 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Bar",,,,,,,,,,,"kontakt@parallelwe.lt","495","480",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2017418","false","false","53.58203","9.96609","Parallelwelt","4","+49 40 38904889","$","3226","2349","#2,093 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d2017418-Reviews-Parallelwelt-Hamburg.html","http://parallelwe.lt/"
"Fuhlsbuettler Str. 758, 22337 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Cafe","Vegetarian Friendly",,,,,,,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"1140","600",,,,,"4542473","false","false","53.62305","10.03318","Cafe Fritz","18","+49 40 59355340","$$ - $$$","3226","2351","#2,095 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d4542473-Reviews-Cafe_Fritz-Hamburg.html","http://www.cafefritz-hamburg.de"
"Reeperbahn 1, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","Pub","Vegetarian Friendly","Vegan Options",,,,,,,"stpaulibar@brewdog.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17629158","false","false","53.549824","9.968567","BrewDog St Pauli","44","+49 40 31182446","$","3226","918","#839 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17629158-Reviews-BrewDog_St_Pauli-Hamburg.html","http://www.brewdog.com/bars/global/stpauli"
"Bergedorfer Str. 125, 21029 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,,"1500","600",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1500","540",,,,,"1620","540",,,,,"1620","540",,,,,"838387","false","false","53.486904","10.212081","November Bergedorf","33","+49 40 73937937","$$ - $$$","3226","2352","#2,096 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d838387-Reviews-November_Bergedorf-Hamburg.html","http://www.cafeoktober.de/"
"Waldweg 70, 22393 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Japanese","Asian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12986525","false","false","53.65481","10.12686","Henssler at Home Sasel","22","+49 40 60772882","$$ - $$$","3226","920","#841 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12986525-Reviews-Henssler_at_Home_Sasel-Hamburg.html","https://www.henssler-at-home.de/sasel/articleGroup/10"
"Von-Essen-Str. 36, 22081 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Seafood","Greek","Grill","Mediterranean","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12863949","false","false","53.57301","10.04437","Lefkas","29","+49 40 38671352","$$ - $$$","3226","926","#847 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12863949-Reviews-Lefkas-Hamburg.html","https://www.taverna-lefkas.com"
"Kirchenallee 56, 20099 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12599134","false","false","53.55294","10.0089","Indian Delight","22","+49 40 24859748","$$ - $$$","3226","921","#842 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12599134-Reviews-Indian_Delight-Hamburg.html","https://www.facebook.com/indiandelightoffical/"
"Theodorstr. 41z, 22761 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","European","Central European","Vegetarian Friendly",,,,,,,,"ilcortile@t-online.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11703985","false","false","53.57003","9.89679","Il Cortile","17","+49 40 88167216","$$ - $$$","3226","922","#843 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d11703985-Reviews-Il_Cortile-Hamburg.html","http://www.il-cortile.eu"
"Eppendorfer Weg 67, 20259 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Greek","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,"1380","1050",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1340155","false","false","53.571625","9.958549","Dionysos","46","+49 40 498800","$$ - $$$","3226","924","#845 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340155-Reviews-Dionysos-Hamburg.html","http://www.dionysos-hamburg.de"
"Bei den St. Pauli-Landungsbruecken 2, 20359 Hamburg Germany","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,,,"restaurant","Brew Pub","German","Pub",,,,,,,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1440","600",,,,,"1440","600",,,,,"8519355","false","false","53.544956","9.971017","Astra-Biergarten","54","+49 40 31794484","$","3226","923","#844 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8519355-Reviews-Astra_Biergarten-Hamburg.html","http://www.astra-biergarten.de/"
"Alsterkrugchaussee 277, 22297 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,"info@alsterkrug.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5510319","false","false","53.613262","9.999175","Alsterkrug Restaurant","28","+49 40 51303410","$$ - $$$","3226","925","#846 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5510319-Reviews-Alsterkrug_Restaurant-Hamburg.html","http://www.alsterkrug.de/"
"Sulldorfer Landstrasse 164, 22589 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Greek","Vegetarian Friendly",,,,,,,,,,"1440","720",,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1038871","false","false","53.57982","9.80156","Spiros & Spiros","30","+49 40 8701076","$$ - $$$","3226","928","#848 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1038871-Reviews-Spiros_Spiros-Hamburg.html",
"Osterstrasse 168 Ecke Schopstraße 168, 20255 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe","Vegetarian Friendly",,,,,,,,,,"fatima@cafedelice.de","1080","540",,,,,,,,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1080","540",,,,,"10257190","false","false","53.57886","9.946787","Cafe Delice","20","+49 40 60783580","$$ - $$$","3226","927","#60 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d10257190-Reviews-Cafe_Delice-Hamburg.html","http://www.cafedelice.de/"
"Hansaplatz 12, 20099 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Bar","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14056799","false","false","53.554886","10.012497","Cafe Curiosa","35","+49 40 88230536","$$ - $$$","3226","930","#850 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d14056799-Reviews-Cafe_Curiosa-Hamburg.html","https://www.facebook.com/Caf%C3%A9-Curiousa-1772515929733141/"
"Grindelhof 15, 20146 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,"1170","450",,,,,"1230","450",,,,,"1230","450",,,,,"1230","450",,,,,"1230","450",,,,,"1230","450",,,,,"1200","450",,,,,"12267898","false","false","53.5679","9.98168","Balzac Grindelhof","6",,"","3226","2345","#2,089 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12267898-Reviews-Balzac_Grindelhof-Hamburg.html","http://www.balzaccoffee.com/kaffeebar-hh-grindelhof"
"Mendelssohnstr. 28, 22761 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Sushi","Asian","Vietnamese","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1341184","false","false","53.56385","9.91361","Vina-Haus","19","+49 40 89018288","$$ - $$$","3226","929","#849 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1341184-Reviews-Vina_Haus-Hamburg.html","http://vina-haus-hamburg.xregional.de"
"Am Kaiserkai 19, 20457 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly",,,,,,,,,,"info@pastapasta-hafencity.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8452864","false","false","53.540974","9.9912","Pasta Pasta","73","+49 40 18109930","$$ - $$$","3226","933","#852 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8452864-Reviews-Pasta_Pasta-Hamburg.html","http://www.pastapastahamburg.de"
"Alte Elbgaustr. 9, 22523 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Steakhouse","Vegetarian Friendly",,,,,,,,,,"info@block-house.de","1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"945357","false","false","53.606873","9.903029","BLOCK HOUSE Eidelstedt","57","+49 40 5703434","$$ - $$$","3226","937","#856 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d945357-Reviews-BLOCK_HOUSE_Eidelstedt-Hamburg.html","http://www.block-house.de"
"Reeperbahn 143, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish","Middle Eastern","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8410833","false","false","53.54938","9.95899","Antep Guelbaba Koez","24","+49 40 3192536","$","3226","934","#853 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d8410833-Reviews-Antep_Guelbaba_Koez-Hamburg.html",
"Clemens Schulz Strasse 18, 20359 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly",,,,,,,,,,,"booking@restaurant-haco.com",,,,,,,,,,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"1440","1020",,,,,"12332903","false","false","53.552128","9.964582","Haco","41","+49 40 74203939","$$$$","3226","938","#857 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d12332903-Reviews-Haco-Hamburg.html","http://www.restaurant-haco.com"
"Feldstr. 60, 20357 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Bar","European","Central European","Vegetarian Friendly",,,,,,,,"1440","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1500","600",,,,,"1560","600",,,,,"1620","600",,,,,"959219","false","false","53.55658","9.97505","September","186","+49 40 437611","$$ - $$$","3226","931","#851 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d959219-Reviews-September-Hamburg.html","http://www.september-hh.de"
"Hellbrookstrasse 61, 22305 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,"hello@malinastories.de","1020","600",,,,,,,,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","540",,,,,"1080","600",,,,,"17373952","false","false","53.591587","10.045722","Malina Coffee & Stories","15","+49 40 37089833","$$ - $$$","3226","932","#61 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d17373952-Reviews-Malina_Coffee_Stories-Hamburg.html","http://www.malinastories.de"
"Bremer Str. 320, 21077 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Vegetarian Friendly",,,,,,,,,,"restaurant-eichenhof@t-online.de","1260","660",,,,,"1260","660",,,,,"960","660",,,,,,,,,,,"1260","660",,,,,"1260","660",,,,,"1260","660",,,,,"1039021","false","false","53.43577","9.93365","Eichenhof","30","+49 40 7603483","$$ - $$$","3226","936","#855 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1039021-Reviews-Eichenhof-Hamburg.html","http://www.restaurant-eichenhof.net"
"Grindelallee 26, 20146 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Vegetarian Friendly","Vegan Options",,,,,,,,,,,"1230","600",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"1290","540",,,,,"5852976","false","false","53.564865","9.983542","Golden Temple TeeHaus","23","+49 1573 0404981","$$ - $$$","3226","939","#858 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5852976-Reviews-Golden_Temple_TeeHaus-Hamburg.html","http://www.gt-teehaus.de"
"Karl-Theodor-Str. 4, 22765 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","German","International","Wine Bar","Vegetarian Friendly",,,,,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"1440","1080",,,,,"982929","false","false","53.54858","9.93115","Zur Traube","48","+49 40 3909347","$$ - $$$","3226","935","#854 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d982929-Reviews-Zur_Traube-Hamburg.html","http://www.zur-traube-hamburg.de/"
"Max-Brauer-Allee 80, 22765 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,,"870","720","1320","1080",,,"870","720","1320","1080",,,,,,,,,"870","720","1320","1080",,,"870","720","1320","1080",,,"870","720","1320","1080",,,"870","720","1320","1080",,,"7306903","false","false","53.555073","9.942106","Isola d'Ischia","37","+49 40 88169058","$$ - $$$","3226","940","#859 of 3,262 Restaurants in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d7306903-Reviews-Isola_d_Ischia-Hamburg.html","https://www.facebook.com/ristorante.isola.d.ischia/"
"Steindamm 53, 20099 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Afghani","Vegetarian Friendly",,,,,,,,,,"1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1350","660",,,,,"1440","660",,,,,"1440","660",,,,,"1340995","false","false","53.554893","10.015518","Kabul-Afghanische Spezialitaten","63","+49 40 28006780","$","3226","949","#867 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d1340995-Reviews-Kabul_Afghanische_Spezialitaten-Hamburg.html","http://www.kabul-restaurant.com"
"Rothenbaumchaussee 115, 20148 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Sushi","Asian","Vegetarian Friendly","Vegan Options",,,,,,,"info@gobysteffenhenssler.com","1320","960",,,,,"900","720","1320","1080",,,"900","720","1320","1080",,,"900","720","1320","1080",,,"900","720","1320","1080",,,"900","720","1380","1080",,,"1380","960",,,,,"15581542","false","false","53.57251","9.988521","GO by Steffen HENSSLER","75","+49 40 45060530","$$ - $$$","3226","944","#863 of 3,262 Restaurants in Hamburg","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d15581542-Reviews-GO_by_Steffen_HENSSLER-Hamburg.html","http://www.gobysteffenhenssler.com"
"Hegestr. 12, 20251 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Vegetarian Friendly",,,,,,,,,,"info@daremo-ristorante.de","1380","1020",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1080",,,,,"1380","1020",,,,,"5792940","false","false","53.58243","9.98074","Da Remo Ristorante","28","+49 40 42936135","$$ - $$$","3226","943","#862 of 3,262 Restaurants in Hamburg","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d5792940-Reviews-Da_Remo_Ristorante-Hamburg.html","http://www.daremo-ristorante.de/"
"Speersort 1, 20095 Hamburg Germany",,,,,,,,,,,,,,,,,,,,,,,"restaurant","German","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13126543","false","false","53.549793","9.998191","Zeit Cafe","13",,"$$ - $$$","3226","945","#62 of 252 Coffee & Tea in Hamburg","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g187331-d13126543-Reviews-Zeit_Cafe-Hamburg.html","https://www.facebook.com/zeitcafe.hamburg/"
