"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Hohlstrasse 552-556, Zurich 8048 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American",,,,,,,,,,,,"1320","630",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","570",,,,,"1320","630",,,,,"15183721","false","false","47.39096","8.489965","Subway","1","+41 44 431 08 42","","1828","1752","#1,646 of 1,862 Restaurants in Zurich","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15183721-Reviews-Subway-Zurich.html","https://restaurants.subway.com/de_ch/schweiz/zurich/hohlstr-552-556?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=65835&utm_campaign=evergreen-2020&y_source=1_MTQ5MjUxOTktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Foerrlibuckstrasse 110, Zurich 8005 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European",,,,,,,,,,"info@westy-zuerich.ch",,,,,,,"900","420",,,,,"900","420",,,,,"900","420",,,,,"900","420",,,,,"900","420",,,,,,,,,,,"15147831","false","false","47.39218","8.51297","Westy Restaurant Take Away","3","+41 76 510 65 18","$$ - $$$","1828","1749","#1,644 of 1,862 Restaurants in Zurich","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15147831-Reviews-Westy_Restaurant_Take_Away-Zurich.html","https://www.facebook.com/westyzuerich/"
"Rindermarkt 6, Zurich 8001 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2018","2018","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Bar","British","Pub",,,,,,,,,"piwi.zuerich@gastrag.ch","1230","810",,,,,"1230","990",,,,,"1230","990",,,,,"1230","990",,,,,"1230","990",,,,,"1230","990",,,,,"1230","810",,,,,"2516510","false","false","47.37231","8.544329","Oliver Twist Pub Zurich","145","+41 44-252-47-10","$$ - $$$","1828","263","#252 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2516510-Reviews-Oliver_Twist_Pub_Zurich-Zurich.html","https://www.pickwick.ch/en/our-pub/zuerich/home/index.php"
"Bahnhofstrasse 61, Zurich 8001 Switzerland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","Grill","International","Vegetarian Friendly","Vegan Options",,,,,,"info@aurora-restaurant.ch",,,,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"1440","660",,,,,"6664425","false","false","47.37314","8.538161","Aurora","127","+41 44 210 03 18","$$ - $$$","1828","268","#257 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d6664425-Reviews-Aurora-Zurich.html","http://www.aurora-restaurant.ch/"
"Florhofgasse 4, Zurich 8001 Switzerland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","European","French","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,,,,,,,,,,,,"840","705","1320","1080",,,"840","705","1320","1080",,,"840","705","1320","1080",,,"840","705","1320","1080",,,"1320","1080",,,,,"697840","false","false","47.37227","8.548832","Florhof","104","+41 44 250 26 26","$$$$","1828","266","#255 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d697840-Reviews-Florhof-Zurich.html","http://www.hotelflorhof.ch"
"Zweierstrasse 55 Zweierstrasse 55, 8004, Zurich 8004 Switzerland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Indian","Asian","Sri Lankan","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"1350","1020",,,,,"870","660",,,,,"870","660","1350","1050",,,"870","660","1350","1050",,,"870","660","1350","1050",,,"870","660","1410","1050",,,"1410","660",,,,,"10494064","false","false","47.372513","8.524228","Neela","70","+41 44 242 71 11","$","1828","265","#254 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d10494064-Reviews-Neela-Zurich.html","http://neela.ch/2016/06/13/restaurant-neela/"
"Waidbadstrasse 151 Zuerich, Zurich 8037 Switzerland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,"restaurant","Swiss","European","Central European","Vegetarian Friendly","Vegan Options",,,,,,,"info@tessin-grotto.ch","1380","540",,,,,,,,,,,,,,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"1380","540",,,,,"752025","false","false","47.40337","8.516342","Tessin Grotto","120","+41 44 271 47 50","$$ - $$$","1828","267","#256 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d752025-Reviews-Tessin_Grotto-Zurich.html","http://www.tessin-grotto.ch"
"Tessinerplatz 10, Zurich 8002 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10033339","false","false","47.36443","8.53096","Caffe Spettacolo","7","+41 43 817 69 72","","1828","1750","#1,645 of 1,862 Restaurants in Zurich","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d10033339-Reviews-Caffe_Spettacolo-Zurich.html",
"Seefeldstrasse 144, Zurich 8008 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,"fierz@cafe-freytag.ch",,,,,,,"1080","390",,,,,"1080","390",,,,,"1080","390",,,,,"1080","390",,,,,"1080","390",,,,,"1020","390",,,,,"4149032","false","false","47.357033","8.554925","Cafe Freytag","25","+41 44 383 62 67","$$ - $$$","1828","1754","#1,648 of 1,862 Restaurants in Zurich","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4149032-Reviews-Cafe_Freytag-Zurich.html","http://www.cafe-freytag.ch"
"Postfach 2472, Bahnhofsterminal, Zurich Flughafen Dock A, Zurich 8060 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,"customer.relations@ssp-ch.com",,,,,,,"75","60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19685742","false","false","47.45384","8.558552","Starbucks","2","+41 43 816 85 98","$$ - $$$","1828","1753","#1,647 of 1,862 Restaurants in Zurich","2.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d19685742-Reviews-Starbucks-Zurich.html","http://www.foodtravelexperts.com/international/?utm_source=tripadvisor&utm_medium=referral"
"Badenerstrasse 571, Zurich 8048 Switzerland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014",,,,,,,,,,,,,,,,,"restaurant","European","Central European","Swiss","Fusion","Vegetarian Friendly",,,,,,,,,,,,,,"870","660",,,,,"870","660","1410","990",,,"870","660","1410","990",,,"1410","990",,,,,"870","660","1410","990",,,"1410","1110",,,,,"1459370","false","false","47.384026","8.496267","restaurant und bar turbinenhalle","121","+41 43 311 57 67","$$ - $$$","1828","269","#258 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1459370-Reviews-Restaurant_und_bar_turbinenhalle-Zurich.html","http://www.turbinenhalle.ch"
"Kalanderplatz 6, Zurich 8045 Switzerland","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015","Certificate of Excellence 2013","2013",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Swiss","European","Contemporary","Healthy","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,"restaurant@ruesterei.ch",,,,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","600",,,,,"1380","690",,,,,"1125369","false","false","47.358204","8.522678","Rusterei","348","+41 44 317 19 19","$$ - $$$","1828","262","#251 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1125369-Reviews-Rusterei-Zurich.html","http://ruesterei.ch/"
"Rennweg 7, Zurich 8001 Switzerland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013",,,,,,,,,,,,,"restaurant","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,,"home@widderhotel.com","1470","690",,,,,"1530","690",,,,,"1530","690",,,,,"1530","690",,,,,"1590","690",,,,,"1590","690",,,,,"1590","690",,,,,"697916","false","false","47.37264","8.539788","Widder Hotel","173","+41 44 224 25 26","$$$$","1828","264","#253 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d697916-Reviews-Widder_Hotel-Zurich.html","http://www.widderhotel.com"
"Oberdorfstrasse 20, Zurich 8001 Switzerland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,"restaurant","Swiss","European","Central European","Vegetarian Friendly","Gluten Free Options",,,,,,,"kontakt@weisserwind.ch",,,,,,,"840","660","1440","1020",,,"840","660","1440","1020",,,"840","660","1440","1020",,,"840","660","1440","1020",,,"840","660","1440","1020",,,"1440","720",,,,,"2054417","false","false","47.36883","8.545386","Restaurant und Zunfthaus Weisser Wind","147","+41 44 251 18 45","$$ - $$$","1828","271","#260 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2054417-Reviews-Restaurant_und_Zunfthaus_Weisser_Wind-Zurich.html","http://www.weisserwind.ch/"
"Triemlistrasse 210, Zurich 8047 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Swiss","European","Thai",,,,,,,,"thiwa.arunno@gmail.com","1020","480",,,,,"1050","420",,,,,"1050","420",,,,,"1050","420",,,,,"1050","420",,,,,"840","420","1050","930",,,"1020","480",,,,,"20879644","false","false","47.367897","8.49451","Thiwa's Cafe","1","+41 77 539 31 32","$","1828","1747","#1,642 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d20879644-Reviews-Thiwa_s_Cafe-Zurich.html",
"Schoeneggstrasse 30, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,"restaurant@roi-et.ch",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4150254","false","false","47.380558","8.526104","Roi-Et","47","+41 44 291 58 30","$$ - $$$","1828","270","#259 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4150254-Reviews-Roi_Et-Zurich.html","http://www.roi-et.ch"
"Kasernenstrasse 95 8004 Zurich, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,"europaallee@piu-ristorante.ch","1170","720",,,,,"840","690","1170","1020",,,"840","690","1170","1020",,,"840","690","1170","1020",,,"840","690","1170","1020",,,"840","690","1170","1020",,,"1170","720",,,,,"9562251","false","false","47.376907","8.534836","Piu","413","+41 44 242 33 22","$$ - $$$","1828","272","#261 of 1,862 Restaurants in Zurich","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d9562251-Reviews-Piu-Zurich.html","http://www.piu-ristorante.ch/#"
"Birmensdorferstrasse 67 Vicino alla Bahnhof Wiedikon, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","International","Vegetarian Friendly","Vegan Options",,,,,,,"info@arcade-pizzeria.ch",,,,,,,"1380","360",,,,,"1380","360",,,,,"1380","360",,,,,"1380","360",,,,,"1380","360",,,,,"1380","540",,,,,"15215309","false","false","47.37101","8.524229","Arcade Pizzeria","32","+41 44 241 21 63","$$ - $$$","1828","281","#270 of 1,862 Restaurants in Zurich","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15215309-Reviews-Arcade_Pizzeria-Zurich.html","https://arcadepizzeria.ch/"
"Gartenstrasse 10 Ecke Stockerstrasse, Zurich 8002 Switzerland","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","International","Vegetarian Friendly",,,,,,,,"contact@gourmetburger.ch",,,,,,,"810","690","1290","1050",,,"810","690","1290","1050",,,"810","690","1290","1050",,,"1320","690",,,,,"1320","690",,,,,"1320","690",,,,,"2654150","false","false","47.368523","8.534231","KORNER Gourmet Burger Restaurant & Craft Beer Bar","305","+41 44 542 92 50","$$ - $$$","1828","274","#263 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2654150-Reviews-KORNER_Gourmet_Burger_Restaurant_Craft_Beer_Bar-Zurich.html","http://www.gourmetburger.ch"
"Hardstrasse 318, Zurich 8005 Switzerland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,"restaurant","European","German","Fast Food","Vegetarian Friendly","Vegan Options",,,,,,,"info@wurstundmoritz.com","1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1425","660",,,,,"1425","660",,,,,"1425","660",,,,,"3753278","false","false","47.39032","8.522246","Wurst & Moritz","119","+41 43 540 41 47","$","1828","276","#265 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d3753278-Reviews-Wurst_Moritz-Zurich.html","http://www.wurstundmoritz-zuerich.ch"
"Suedstrasse 120, Zurich 8008 Switzerland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","Mediterranean","Healthy","International","European","Vegetarian Friendly","Vegan Options",,,,,"info@epipark.ch","990","600",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"1020","450",,,,,"990","600",,,,,"7077307","false","false","47.348667","8.56974","EPI Park Seminar & Restaurant","42","+41 44 387 61 11","$","1828","279","#268 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d7077307-Reviews-EPI_Park_Seminar_Restaurant-Zurich.html","http://www.epi-park.ch"
"Universitaetstrasse 91, Zurich 8006 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,"linde@remimag.ch","1440","600",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","540",,,,,"1453730","false","false","47.383427","8.548236","Linde Oberstrass","168","+41 44 362 21 09","$$ - $$$","1828","277","#266 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1453730-Reviews-Linde_Oberstrass-Zurich.html","http://www.linde-oberstrass.ch/"
"Stauffacherstrasse 35, Zurich 8004 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,"restaurant","Mediterranean","European","Greek","Vegetarian Friendly","Vegan Options",,,,,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"1320","660",,,,,"6561023","false","false","47.373787","8.528807","Mythos","138","+41 44 372 29 54","$$ - $$$","1828","273","#262 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d6561023-Reviews-Mythos-Zurich.html","http://mythos-zh.ch"
"Muntzplatz 3, Zurich 8001 Switzerland","Certificate of Excellence 2020","2020","Certificate of Excellence 2019","2019",,,,,,,,,,,,,,,,,,,"restaurant","Italian","Mediterranean","European","Vegetarian Friendly",,,,,,,,"contact@ristorante-klinglers.ch",,,,,,,"870","690","1320","1050",,,"870","690","1320","1050",,,"870","690","1320","1050",,,"870","690","1320","1050",,,"870","690","1320","1050",,,"1320","720",,,,,"13403436","false","false","47.371628","8.539289","Klingler's Ristorante","65","+41 43 321 22 22","$$$$","1828","278","#267 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d13403436-Reviews-Klingler_s_Ristorante-Zurich.html","http://ristorante-klinglers.ch/"
"Loewenstrasse 34 Lowenplatz, Migros City, Zurich 8001 Switzerland","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,"restaurant","European","Mediterranean","Spanish","Vegetarian Friendly",,,,,,,,"info@loeweneck.com",,,,,,,,,,,,,"870","690","1410","1020",,,"870","690","1410","1020",,,"870","690","1410","1020",,,"870","690","1410","1020",,,"1410","720",,,,,"7589189","false","false","47.37494","8.536294","Loweneck Restaurant & Bar","101","+41 44 577 68 00","$$ - $$$","1828","280","#269 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d7589189-Reviews-Loweneck_Restaurant_Bar-Zurich.html","http://loeweneck.com/"
"Marktgasse 17 Marktgasse Hotel, Zurich 8001 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Swiss","European","Contemporary","Fusion","Vegetarian Friendly",,,,,,"culinary@marktgassehotel.ch",,,,,,,,,,,,,"840","690","1425","1080",,,"840","690","1425","1080",,,"840","690","1425","1080",,,"840","690","1425","1080",,,"1425","1080",,,,,"20153674","false","false","47.37204","8.543666","Igniv Zurich by Andreas Caminada","43","+41 44 266 10 10","$$$$","1828","275","#264 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d20153674-Reviews-Igniv_Zurich_by_Andreas_Caminada-Zurich.html","http://igniv.com/"
"Arbenzstrasse 20, Zurich 8008 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","Mediterranean","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4173298","false","false","47.3593","8.55567","La Grande Bouffe","1",,"","1828","1755","#1,649 of 1,862 Restaurants in Zurich","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d4173298-Reviews-La_Grande_Bouffe-Zurich.html","https://www.facebook.com/dasgrossefressen"
"Kalanderplatz 1 Sihlcity, Zurich 8045 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Steakhouse","European","Grill","Central European","South American","Central American","Vegetarian Friendly",,,,"info@public-burger.ch",,,,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"1140","660",,,,,"15523139","false","false","47.358143","8.522509","Public Burger","28","+41 44 201 24 04","$$ - $$$","1828","1748","#1,643 of 1,862 Restaurants in Zurich","3.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d15523139-Reviews-Public_Burger-Zurich.html","http://www.public-burger.ch"
"Freilagerstrasse 53 8047 Zürich, Zurich 8047 Switzerland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Swiss","European","Central European","Vegetarian Friendly",,,,,,,,"reservation@restaurant-freilager.ch",,,,,,,,,,,,,"840","690","1440","1080",,,"840","690","1440","1080",,,"840","690","1440","1080",,,"840","690","1440","1080",,,"1440","1050",,,,,"11506337","false","false","47.379642","8.489446","Brasserie Freilager","100","+41 44 492 09 09","$$ - $$$","1828","283","#272 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d11506337-Reviews-Brasserie_Freilager-Zurich.html","http://restaurant-freilager.ch"
"Widmerstrasse 64, Zurich 8038 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly",,,,,,,"info@restaurant-ilgrappolo.ch","1320","660",,,,,,,,,,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"840","660","1320","1020",,,"1320","1020",,,,,"1546930","false","false","47.336014","8.532361","Restaurant Il Grappolo","55","+41 44 481 70 60","$$ - $$$","1828","288","#277 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1546930-Reviews-Restaurant_Il_Grappolo-Zurich.html","http://www.restaurant-ilgrappolo.ch"
"Langstrasse 150 im 25hours Hotel Langstrasse, Zurich 8004 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Israeli","Lebanese","Mediterranean","Grill","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,"neni.langstrasse@25hours-hotels.com","1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"1260","720",,,,,"12288912","false","false","47.380272","8.528734","Neni","242","+41 44 576 50 05","$$ - $$$","1828","287","#276 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d12288912-Reviews-Neni-Zurich.html","http://www.neni.ch/"
"Schuetzengasse 5, Zurich 8001 Switzerland","Certificate of Excellence 2018","2018",,,,,,,,,,,,,,,,,,,,,"restaurant","Japanese","Seafood","Sushi","Asian","Vegetarian Friendly","Vegan Options",,,,,,"info@sala-of-tokyo.ch",,,,,,,,,,,,,"840","705","1380","1080",,,"840","705","1380","1080",,,"840","705","1380","1080",,,"840","705","1380","1080",,,"1380","1080",,,,,"697899","false","false","47.376244","8.54025","Sala of Tokyo","243","+41 44 271 52 90","$$$$","1828","289","#278 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d697899-Reviews-Sala_of_Tokyo-Zurich.html","http://www.sala-of-tokyo.ch"
"Horneggstrasse 15, Zurich 8008 Switzerland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016","Certificate of Excellence 2015","2015",,,,,,,,,,,,,,,,,"restaurant","Mediterranean","European","Italian","Vegetarian Friendly",,,,,,,,,,,,,,,"840","705","1320","1110",,,"840","705","1320","1110",,,"840","705","1320","1110",,,"840","705","1320","1110",,,"840","705","1320","1110",,,,,,,,,"2427327","false","false","47.35249","8.55935","Brasserie Seefeld","100","+41 44 381 07 71","$$ - $$$","1828","290","#279 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d2427327-Reviews-Brasserie_Seefeld-Zurich.html","http://www.brasserieseefeld.ch"
"Ankerstrasse 110, Zurich 8004 Switzerland","Certificate of Excellence 2017","2017","Certificate of Excellence 2015","2015","Certificate of Excellence 2014","2014","Certificate of Excellence 2013","2013","Certificate of Excellence 2012","2012",,,,,,,,,,,,,"restaurant","Asian","Thai","Vegetarian Friendly","Vegan Options",,,,,,,,"info@ah-hua.ch","1350","720",,,,,,,,,,,"870","690","1350","1050",,,"870","690","1350","1050",,,"870","690","1350","1050",,,"870","690","1350","1050",,,"1350","720",,,,,"866493","false","false","47.37625","8.527799","Ah Hua","286","+41 44 240 38 88","$$ - $$$","1828","291","#280 of 1,862 Restaurants in Zurich","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d866493-Reviews-Ah_Hua-Zurich.html","http://www.ah-hua.ch/"
"Brauerstrasse 42 8004 Zurich, Zurich 8004 Switzerland","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,,,,,"restaurant","American","Bar","European","Fusion","Vegetarian Friendly",,,,,,,"inbox@brauergastro.ch",,,,,,,,,,,,,"1440","1050",,,,,"1440","1050",,,,,"1560","1050",,,,,"1680","990",,,,,"1680","600",,,,,"7381059","false","false","47.37791","8.52709","Stuba Bar & Restaurant","93","+41 44 291 42 42","$$ - $$$","1828","282","#271 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d7381059-Reviews-Stuba_Bar_Restaurant-Zurich.html","http://www.facebook.com/wmstube"
"Werdstrasse 54, Zurich 8004 Switzerland","Certificate of Excellence 2019","2019","Certificate of Excellence 2018","2018","Certificate of Excellence 2017","2017","Certificate of Excellence 2016","2016",,,,,,,,,,,,,,,"restaurant","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,"1080","540",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1320","480",,,,,"1080","540",,,,,"1187525","false","false","47.372623","8.528436","Bubbles","99","+41 44 240 31 31","$$ - $$$","1828","285","#274 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d1187525-Reviews-Bubbles-Zurich.html","http://www.cafe-bubbles.ch/"
"Oberfeldstrasse 12a Club Floor, Zurich 8302 Switzerland",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14182252","false","false","47.44922","8.59203","Pizza Pizzoli","1","+41 44 508 01 03","","1828","1746","#1,641 of 1,862 Restaurants in Zurich","2.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d14182252-Reviews-Pizza_Pizzoli-Zurich.html",
"Josefstrasse 151, Zurich 8005 Switzerland","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Lebanese","Mediterranean","Vegetarian Friendly","Vegan Options",,,,,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"1440","600",,,,,"6807180","false","false","47.384613","8.527789","Cafe Restaurant Damas","73","+41 44 273 28 58","$$ - $$$","1828","284","#273 of 1,862 Restaurants in Zurich","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188113-d6807180-Reviews-Cafe_Restaurant_Damas-Zurich.html","http://www.restaurantdamas.ch/"
