"address","awards/0/name","awards/0/year","awards/1/name","awards/1/year","awards/2/name","awards/2/year","awards/3/name","awards/3/year","awards/4/name","awards/4/year","awards/5/name","awards/5/year","awards/6/name","awards/6/year","awards/7/name","awards/7/year","awards/8/name","awards/8/year","awards/9/name","awards/9/year","awards/10/name","awards/10/year","category","cuisine/0","cuisine/1","cuisine/2","cuisine/3","cuisine/4","cuisine/5","cuisine/6","cuisine/7","cuisine/8","cuisine/9","cuisine/10","cuisine/11","email","hours/0/0/close","hours/0/0/open","hours/0/1/close","hours/0/1/open","hours/0/2/close","hours/0/2/open","hours/1/0/close","hours/1/0/open","hours/1/1/close","hours/1/1/open","hours/1/2/close","hours/1/2/open","hours/2/0/close","hours/2/0/open","hours/2/1/close","hours/2/1/open","hours/2/2/close","hours/2/2/open","hours/3/0/close","hours/3/0/open","hours/3/1/close","hours/3/1/open","hours/3/2/close","hours/3/2/open","hours/4/0/close","hours/4/0/open","hours/4/1/close","hours/4/1/open","hours/4/2/close","hours/4/2/open","hours/5/0/close","hours/5/0/open","hours/5/1/close","hours/5/1/open","hours/5/2/close","hours/5/2/open","hours/6/0/close","hours/6/0/open","hours/6/1/close","hours/6/1/open","hours/6/2/close","hours/6/2/open","id","isClosed","isLongClosed","latitude","longitude","name","numberOfReviews","phone","priceLevel","rankingDenominator","rankingPosition","rankingString","rating","type","webUrl","website"
"Oudezijds Voorburgwal 64, 1012 GE Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6552855","false","false","52.374584","4.899111","Favorite Chicken & Ribs","27","+31 20 337 3978","$","4039","2094","#1,847 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d6552855-Reviews-Favorite_Chicken_Ribs-Amsterdam_North_Holland_Province.html","http://www.favorite.co.uk/"
"Kleine Gartmanplantsoen 25, 1017 RP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Dutch","International","European",,,,,,,,,,"info@villa-orange.nl","1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1500","720",,,,,"1620","720",,,,,"1620","720",,,,,"1500","720",,,,,"20048988","false","false","52.36318","4.88416","Villa Orange","0","+31 20 888 8886","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d20048988-Reviews-Villa_Orange-Amsterdam_North_Holland_Province.html","http://www.villa-orange.nl"
"Jan Pieter Hiejestraat 137, 1073 BJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"bestcoasttaqueria@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10147881","false","false","52.36174","4.86489","Best Coast Taqueria","0","+31 6 55272427","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10147881-Reviews-Best_Coast_Taqueria-Amsterdam_North_Holland_Province.html",
"Stationsplein 17B, 1012 AB Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","Deli","Dutch","Cafe","European",,,,,,,,"cm.amsterdamcs@chcocompany.com","1260","540",,,,,"1200","420",,,,,"1200","420",,,,,"1200","420",,,,,"1260","420",,,,,"1260","420",,,,,"1260","480",,,,,"12831456","false","false","52.378662","4.899787","Chocolate Company Amsterdam","19","+31 20 723 2229","$$ - $$$","4039","2192","#1,932 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12831456-Reviews-Chocolate_Company_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.chocolatecompany.nl/nl/service/amsterdamcs/"
"Mosveld 85, 1031 AD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Caribbean","International","Deli","South American",,,,,,,,,"info@suritogo-mosveld.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14116718","false","false","52.39199","4.91381","Suri To Go","1","+31 20 726 7000","","4039","3673","#3,313 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d14116718-Reviews-Suri_To_Go-Amsterdam_North_Holland_Province.html","https://www.facebook.com/suritogomosveld/"
"Nassaukade 121-h, 1052 EC Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Mediterranean","European",,,,,,,,,,,"INFO@FJAKAAMSTERDAM.COM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21205041","false","false","52.373978","4.874792","Fjaka","0","+31 6 42944269","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21205041-Reviews-Fjaka-Amsterdam_North_Holland_Province.html","http://fjakaamsterdam.com/home"
"Albert Cuypstraat 75, 1072 CN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Fast Food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21206629","false","false","52.355022","4.889867","McDonald‘s","0","+31 20 672 0500","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21206629-Reviews-McDonald_s-Amsterdam_North_Holland_Province.html","https://mcdonaldsrestaurant.nl/amsterdam-albert-cuyp"
"Ceintuurbaan 256, 1072 GH Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Asian","Thai","Vietnamese","Indonesian","Vegetarian Friendly",,,,,,,"south@happyhappyjoyjoy.asia","1380","720",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"1380","720",,,,,"15560382","false","false","52.352585","4.890422","Happyhappyjoyjoy South","130","+31 20 344 6406","$$ - $$$","4039","1473","#1,319 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15560382-Reviews-Happyhappyjoyjoy_South-Amsterdam_North_Holland_Province.html","http://www.happyhappyjoyjoy.asia"
"Oostelijke Handelskade 142, 1019 BP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1405","960",,,,,"1405","960",,,,,"19816976","false","false","52.373642","4.938115","Domino's Pizza","0","+31 20 435 0660","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19816976-Reviews-Domino_s_Pizza-Amsterdam_North_Holland_Province.html","https://www.dominos.nl/winkel/nl-amsterdamoostelijkehandelskade-30609?y_source=1_MTQ4MjE5MTktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Rozengracht 9h, 1016 LP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Grill",,,,,,,,,,,,"kababmarhaba9@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21205136","false","false","52.3737","4.882334","Kabab Marhaba","0","+31 20 331 2847","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21205136-Reviews-Kabab_Marhaba-Amsterdam_North_Holland_Province.html","https://www.facebook.com/marhaba.kabab"
"Sajetplein 39, 1091 DB Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"South American","Colombian",,,,,,,,,,,"Eetlokaal@plein-theater.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21250376","false","false","52.36088","4.913953","Restaurant Eetlokaal","0","+31 6 24182722","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d21250376-Reviews-Restaurant_Eetlokaal-Amsterdam_North_Holland_Province.html","https://www.plein-theater.nl/eetlokaal"
"Beethovenstraat 40A 1077 JA Amsterdam, 1077 JJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14967558","false","false","52.349094","4.877336","Dunkin' Donuts","6","+31 88 377 8804","$","4039","2730","#2,422 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d14967558-Reviews-Dunkin_Donuts-Amsterdam_North_Holland_Province.html",
"De Flinesstraat 9, 1114 AL Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European","Contemporary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12539372","false","false","52.325","4.927163","La Place","6","+31 20 692 2357","$$ - $$$","4039","3671","#3,311 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12539372-Reviews-La_Place-Amsterdam_North_Holland_Province.html","https://www.laplace.com/nl/"
"De Clercqstraat 18/1052 ND, 1052 ND Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Persian","Halal",,,,,,,,,,,"1500","960",,,,,"1410","960",,,,,"1410","960",,,,,"1410","960",,,,,"1410","960",,,,,"1410","960",,,,,"1500","960",,,,,"5279818","false","false","52.37159","4.873138","Manoto","58","+31 20 612 8827","$$ - $$$","4039","2193","#1,933 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d5279818-Reviews-Manoto-Amsterdam_North_Holland_Province.html","http://www.manotorestaurant.nl"
"De Clercqstraat 106H, 1052 NM Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Barbecue","Grill","Portuguese","International","European",,,,,,,,"info@franggo.nl","1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1320","1020",,,,,"1380","1020",,,,,"1380","1020",,,,,"17526523","false","false","52.37019","4.866571","Franggo West","13","+31 20 280 5576","$","4039","2199","#1,939 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17526523-Reviews-Franggo_West-Amsterdam_North_Holland_Province.html","https://www.franggo.nl/locations/"
"Overtoom 350, 1054 JG Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Middle Eastern","Persian","Halal","Vegetarian Friendly","Vegan Options",,,,,,,,"info@irandaarbaand.nl","1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"1350","1020",,,,,"2095092","false","false","52.36049","4.866011","Daar Baand","53","+31 20 618 5481","$$ - $$$","4039","2200","#1,940 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2095092-Reviews-Daar_Baand-Amsterdam_North_Holland_Province.html","http://www.irandaarbaand.nl/"
"Generaal Vetterstraat 55, 1059 BT Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Indian","African","European","Asian","Healthy",,,,,,,,"info@wickedfood.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20871516","false","false","52.34459","4.847604","Wicked Grounds","0","+31 6 27241899","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d20871516-Reviews-Wicked_Grounds-Amsterdam_North_Holland_Province.html","http://www.wickedfood.nl"
"Oude Leliestraat 05, 1016 BD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,"Vietnamese",,,,,,,,,,,,"pho.hanoiamsterdam@hotmail.com","1320","720",,,,,"1320","720",,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"23255747","false","false","52.37469","4.88863","Pho Hanoi","1","+31 20 233 3333","$$ - $$$",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d23255747-Reviews-Pho_Hanoi-Amsterdam_North_Holland_Province.html","http://amsterdam.phohanoi.nl/"
"Slotermeerlaan 105a, 1063 JN Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1380","660",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","660",,,,,"1380","660",,,,,"19817072","false","false","52.379803","4.82023","Domino's Pizza","0","+31 20 240 0979","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19817072-Reviews-Domino_s_Pizza-Amsterdam_North_Holland_Province.html","https://www.dominos.nl/"
"68h Spaarndammerstraat, 1013 SZ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22131070","false","false","52.388504","4.880338","Papa John's Pizza","0","+31 20 303 1010","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d22131070-Reviews-Papa_John_s_Pizza-Amsterdam_North_Holland_Province.html","https://www.facebook.com/Papa-Johns-Spaarndammerstraat-102177991309221/"
"Jan van Galenstraat 90, 1056 CD Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Moroccan","Mediterranean",,,,,,,,,,,"info@restaurantbiladi.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8040803","false","false","52.37515","4.86071","Restaurant Biladi","14","+31 20 362 7488","$","4039","2194","#1,934 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8040803-Reviews-Restaurant_Biladi-Amsterdam_North_Holland_Province.html","http://www.restaurantbiladi.nl/"
"Reguliersbreestraat 27, 1017 CL Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","570",,,,,"20041232","false","false","52.36657","4.894741","Subway","0","+31 20-623-7030","",,,,,"RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d20041232-Reviews-Subway-Amsterdam_North_Holland_Province.html","https://restaurants.subway.com/netherlands/amsterdam/reguliersbreestraat-27?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=40281&utm_campaign=evergreen-2020&y_source=1_MTQ5MjQ4NzktNzY5LWxvY2F0aW9uLndlYnNpdGU%3D"
"Piet Heinkade 1, 1019 BR Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Dutch","Seafood","International","Vegetarian Friendly","Gluten Free Options",,,,,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"1260","690",,,,,"2417918","false","false","52.378056","4.9125","Zouthaven","132","+31 20 788 2090","$$ - $$$","4039","2197","#1,937 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2417918-Reviews-Zouthaven-Amsterdam_North_Holland_Province.html","http://www.zouthaven.nl"
"Aalsmeerweg 41, 1059 AB Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Indonesian","Asian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8837188","false","false","52.34977","4.84963","Warung Padi","13","+31 20 615 0055","","4039","2195","#1,935 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8837188-Reviews-Warung_Padi-Amsterdam_North_Holland_Province.html","http://www.warungpadi.nl"
"Ferdinand Bolstraat 38, 1072 LK Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9853560","false","false","52.35621","4.890506","Coffee Company","34","+31 20 573 0000","$$ - $$$","4039","2202","#97 of 142 Quick Bites in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d9853560-Reviews-Coffee_Company-Amsterdam_North_Holland_Province.html","http://www.coffeecompany.nl/"
"Sumatrakade 1295, 1019 RK Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian",,,,,,,,,,,,"info@restaurantpepenero.nl","1320","1050",,,,,,,,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"1320","1050",,,,,"19411444","false","false","52.3795","4.92558","PepeNero Cucina and Pizza","12","+31 20 246 6055","$$ - $$$","4039","2198","#1,938 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d19411444-Reviews-PepeNero_Cucina_and_Pizza-Amsterdam_North_Holland_Province.html","http://restaurantpepenero.nl"
"Martelaarsgracht 26, 1012 TR Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1166702","false","false","52.377872","4.896058","The Corner Restaurant","72","+31 6 22928480","$","4039","2733","#2,425 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d1166702-Reviews-The_Corner_Restaurant-Amsterdam_North_Holland_Province.html",
"Pampuslaan 112, 1087 LA Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese","Japanese","European","Asian","Fusion","Indonesian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15226730","false","false","52.35214","5.00893","Fusion to Go","4",,"","4039","2741","#2,431 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15226730-Reviews-Fusion_to_Go-Amsterdam_North_Holland_Province.html",
"Damstraat 3 Hotel Doria, 1012 JL Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Romana","Lazio","Central-Italian","Vegetarian Friendly","Vegan Options",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2550267","false","false","52.372444","4.894311","Ristorante Pizzeria Doria","438","+31 20 625 2365","$$ - $$$","4039","1488","#1,333 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d2550267-Reviews-Ristorante_Pizzeria_Doria-Amsterdam_North_Holland_Province.html","http://www.hoteldoria.nl/restaurant/"
"Develstein 100 b, 1102 AK Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Turkish",,,,,,,,,,,,"info@istanbulgrillrestaurant.nl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13220422","false","false","52.32336","4.956435","Istanbul Grill Restaurant","2","+31 6 24147175","$$ - $$$","4039","3672","#3,312 of 3,997 Restaurants in Amsterdam","3.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13220422-Reviews-Istanbul_Grill_Restaurant-Amsterdam_North_Holland_Province.html","http://www.istanbulgrillrestaurant.nl"
"Javastraat 149, 1094 HE Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","Cafe",,,,,,,,,,,,"1140","570",,,,,"1140","480",,,,,"1140","480",,,,,"1140","480",,,,,"1440","480",,,,,"1440","480",,,,,"1440","570",,,,,"8587363","false","false","52.363953","4.938272","De jonge admiraal","18","+31 6 10304404","$$ - $$$","4039","2738","#139 of 174 Coffee & Tea in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8587363-Reviews-De_jonge_admiraal-Amsterdam_North_Holland_Province.html","http://www.facebook.com/dejongeadmiraal"
"Pomonastraat 22, 1033 TH Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Chinese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11929466","false","false","52.41056","4.8962","Far East","6","+31 20 493 0811","","4039","2736","#2,428 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d11929466-Reviews-Far_East-Amsterdam_North_Holland_Province.html","http://www.fareastamsterdam.com/"
"Albert Cuypstraat 50 hs, 1072 CV Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Middle Eastern","Vegetarian Friendly","Vegan Options",,,,,,,,,,"1410","1020",,,,,,,,,,,"1410","1020",,,,,"1410","1020",,,,,"1410","1020",,,,,"1440","1020",,,,,"1410","720",,,,,"3206577","false","false","52.354733","4.888919","Zagros","54","+31 20 670 0461","$$ - $$$","4039","1487","#1,332 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d3206577-Reviews-Zagros-Amsterdam_North_Holland_Province.html","http://www.zagrosrestaurant.nl/?lang=en"
"Joan Muyskenweg 16, 1096 CJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International",,,,,,,,,,,,"info@amstelplace.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15322049","false","false","52.3337","4.9149","Amstel Place","5","+31 6 11431271","$$ - $$$","4039","2731","#2,423 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d15322049-Reviews-Amstel_Place-Amsterdam_North_Holland_Province.html","http://www.amstelplace.com"
"Albert Cuypstraat 15-17, 1072 CK Amsterdam The Netherlands","Certificate of Excellence 2017","2017",,,,,,,,,,,,,,,,,,,,,"restaurant","Italian","Pizza","Mediterranean","European","Vegetarian Friendly","Vegan Options",,,,,,,"info@restaurantmonteverde.nl","1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"1380","720",,,,,"9585810","false","false","52.354645","4.887222","Monte Verde","106","+31 20 675 1165","$$ - $$$","4039","1484","#1,329 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d9585810-Reviews-Monte_Verde-Amsterdam_North_Holland_Province.html","http://www.restaurantmonteverde.nl"
"Haarlemmerweg 369, 1051 LH Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","International","European","Vegetarian Friendly",,,,,,,,,,"amsterdam@westervilla.nl","1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"1320","600",,,,,"17786372","false","false","52.384956","4.861569","WesterVilla","21","+31 20 218 4145","$$ - $$$","4039","1486","#1,331 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17786372-Reviews-WesterVilla-Amsterdam_North_Holland_Province.html","http://www.westervilla.nl"
"Dapperstraat 10, 1093 BT Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","European","Wine Bar","French","Mediterranean","Vegetarian Friendly","Gluten Free Options",,,,,,,"hello@alexpinard.nl","1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1380","960",,,,,"1440","960",,,,,"1440","960",,,,,"13156629","false","false","52.36497","4.92599","Alex + Pinard","42","+31 20 891 5528","$$ - $$$","4039","1492","#1,337 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13156629-Reviews-Alex_Pinard-Amsterdam_North_Holland_Province.html","http://www.alexpinard.nl"
"Kleine Gartmanplantsoen 11a, 1017 RP Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","French","Seafood","European","Vegetarian Friendly","Gluten Free Options",,,,,,,,"paris@rongastrobar.nl","1290","720",,,,,"870","720","1350","1050",,,"870","720","1350","1050",,,"870","720","1350","1050",,,"870","720","1350","1050",,,"1380","540",,,,,"1380","540",,,,,"11811909","false","false","52.363556","4.883496","Ron Gastrobar Paris","135","+31 20 305 2761","$$ - $$$","4039","1489","#1,334 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d11811909-Reviews-Ron_Gastrobar_Paris-Amsterdam_North_Holland_Province.html","http://rongastrobarparis.nl"
"Utrechtsestraat 61, 1017 VJ Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10188653","false","false","52.36359","4.89851","Bakkerij Van Eijk","12","+31 20 623 6374","","4040","2773","#2,462 of 3,997 Restaurants in Amsterdam","4.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d10188653-Reviews-Bakkerij_Van_Eijk-Amsterdam_North_Holland_Province.html",
"IJdok 45, 1013 MM Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Dutch","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8403631","false","false","52.38475","4.89427","Green Haven","14",,"$","4039","2097","#1,849 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d8403631-Reviews-Green_Haven-Amsterdam_North_Holland_Province.html","https://www.facebook.com/greenhavenamsterdam"
"Fred Roeskestraat 97A, 1076 EC Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","Mediterranean","Asian","Pub","Fusion",,,,,,,,,"info@restaurantpalante.nl",,,,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,,,,,,,"13550134","false","false","52.34124","4.863876","Cafe-Restaurant Palante","5","+31 20 229 7229","$$ - $$$","4039","2734","#2,426 of 3,997 Restaurants in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d13550134-Reviews-Cafe_Restaurant_Palante-Amsterdam_North_Holland_Province.html","http://www.restaurantpalante.nl"
"Halvemaansteeg 10, 1017 CR Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant","American","Irish","Dutch","European","British","Scottish",,,,,,,"nsellathurai03@gmail.com",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17562266","false","false","52.3666","4.895821","Burger 10 C.V.","6","+31 6 34009522","$","4039","2732","#2,424 of 3,997 Restaurants in Amsterdam","4.5","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d17562266-Reviews-Burger_10_C_V-Amsterdam_North_Holland_Province.html","http://burger10.nl"
"De Clercqstraat 30, 1052 NE Amsterdam The Netherlands",,,,,,,,,,,,,,,,,,,,,,,"restaurant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12938676","false","false","52.37137","4.87143","Cheech & Chong's Coffee Shop","5","+31 20 685 4810","","4039","2737","#138 of 174 Coffee & Tea in Amsterdam","5.0","RESTAURANT","https://www.tripadvisor.com/Restaurant_Review-g188590-d12938676-Reviews-Cheech_Chong_s_Coffee_Shop-Amsterdam_North_Holland_Province.html",
